(24, 24, 21) -1.1 (24, 24, 21) prev_q:-28.81, next_step_max_q:-28.81, new_q:-29.36
(24, 24, 21) -1.1 (24, 23, 21) prev_q:-29.36, next_step_max_q:-27.15, new_q:-28.81
(24, 23, 21) -1.1 (23, 23, 21) prev_q:-27.15, next_step_max_q:-25.73, new_q:-26.99
(23, 23, 21) -1.1 (23, 23, 21) prev_q:-25.73, next_step_max_q:-25.73, new_q:-26.28
(23, 23, 21) -1.1 (23, 23, 23) prev_q:-25.83, next_step_max_q:-25.92, new_q:-26.43
(23, 23, 23) -1.1 (22, 22, 23) prev_q:-25.92, next_step_max_q:-22.60, new_q:-24.81
(22, 22, 23) -1.1 (22, 22, 23) prev_q:-22.60, next_step_max_q:-22.60, new_q:-23.15
(22, 22, 23) -1.1 (22, 22, 23) prev_q:-23.15, next_step_max_q:-22.70, new_q:-23.48
(22, 22, 23) -1.1 (22, 22, 23) prev_q:-22.70, next_step_max_q:-22.70, new_q:-23.25
(22, 22, 23) -1.1 (21, 21, 24) prev_q:-23.48, next_step_max_q:-20.05, new_q:-22.32
(21, 21, 24) -1.1 (21, 21, 22) prev_q:-20.05, next_step_max_q:-17.86, new_q:-19.51
(21, 21, 22) -1.1 (21, 21, 22) prev_q:-17.86, next_step_max_q:-17.86, new_q:-18.41
(21, 21, 22) -1.1 (21, 21, 23) prev_q:-18.41, next_step_max_q:-19.22, new_q:-19.37
(21, 21, 23) -1.1 (21, 20, 23) prev_q:-19.22, next_step_max_q:-17.77, new_q:-19.05
(21, 20, 23) -1.1 (21, 20, 22) prev_q:-17.77, next_step_max_q:-16.61, new_q:-17.74
(21, 20, 22) -1.1 (21, 20, 22) prev_q:-16.61, next_step_max_q:-16.61, new_q:-17.16
(21, 20, 22) -1.1 (20, 20, 22) prev_q:-17.16, next_step_max_q:-14.36, new_q:-16.31
(20, 20, 22) -1.1 (21, 20, 21) prev_q:-14.46, next_step_max_q:-16.93, new_q:-16.25
(21, 20, 21) -1.1 (20, 20, 20) prev_q:-17.03, next_step_max_q:-16.43, new_q:-17.28
(20, 20, 20) -1.1 (20, 20, 21) prev_q:-16.43, next_step_max_q:-15.58, new_q:-16.56
(20, 20, 21) -1.1 (20, 19, 21) prev_q:-15.58, next_step_max_q:-13.13, new_q:-14.91
(20, 19, 21) -1.1 (19, 19, 21) prev_q:-13.13, next_step_max_q:-10.96, new_q:-12.60
(19, 19, 21) -1.1 (19, 19, 21) prev_q:-10.96, next_step_max_q:-10.96, new_q:-11.51
(19, 19, 21) -1.1 (19, 18, 22) prev_q:-11.06, next_step_max_q:-10.17, new_q:-11.17
(19, 18, 22) -1.1 (18, 18, 22) prev_q:-10.17, next_step_max_q:-7.28, new_q:-9.28
(18, 18, 22) -1.1 (18, 18, 20) prev_q:-7.38, next_step_max_q:-8.49, new_q:-8.49
(18, 18, 20) -1.1 (17, 18, 20) prev_q:-8.59, next_step_max_q:-6.09, new_q:-7.89
(17, 18, 20) -1.1 (17, 18, 21) prev_q:-6.09, next_step_max_q:-5.63, new_q:-6.41
(17, 18, 21) -1.1 (17, 17, 20) prev_q:-5.73, next_step_max_q:-5.40, new_q:-6.12
(17, 17, 20) -1.1 (17, 17, 21) prev_q:-5.40, next_step_max_q:-4.80, new_q:-5.65
(17, 17, 21) -1.1 (17, 17, 21) prev_q:-4.80, next_step_max_q:-4.80, new_q:-5.35
(17, 17, 21) -0.1 (16, 17, 21) prev_q:-5.35, next_step_max_q:-3.92, new_q:-4.69
(16, 17, 21) -0.1 (16, 17, 22) prev_q:-3.92, next_step_max_q:-3.81, new_q:-3.92
(16, 17, 22) -0.1 (16, 16, 22) prev_q:-3.81, next_step_max_q:-3.65, new_q:-3.78
(16, 16, 22) -0.1 (16, 16, 23) prev_q:-3.75, next_step_max_q:-3.76, new_q:-3.81
(16, 16, 23) -0.1 (16, 16, 24) prev_q:-3.76, next_step_max_q:-3.84, new_q:-3.85
(16, 16, 24) -0.1 (16, 16, 22) prev_q:-3.84, next_step_max_q:-3.65, new_q:-3.80
(16, 16, 22) -0.1 (16, 16, 22) prev_q:-3.65, next_step_max_q:-3.65, new_q:-3.70
(16, 16, 22) -0.1 (15, 15, 22) prev_q:-3.70, next_step_max_q:-3.37, new_q:-3.58
(15, 15, 22) -0.1 (15, 15, 22) prev_q:-3.37, next_step_max_q:-3.37, new_q:-3.42
(15, 15, 22) -0.1 (15, 15, 23) prev_q:-3.42, next_step_max_q:-3.47, new_q:-3.49
(15, 15, 23) -0.1 (14, 14, 21) prev_q:-3.57, next_step_max_q:-3.18, new_q:-3.43
(14, 14, 21) -0.1 (14, 14, 21) prev_q:-3.18, next_step_max_q:-3.18, new_q:-3.23
(14, 14, 21) -0.1 (13, 13, 21) prev_q:-3.23, next_step_max_q:-2.88, new_q:-3.11
(13, 13, 21) -0.1 (13, 13, 20) prev_q:-2.98, next_step_max_q:-2.97, new_q:-3.02
(13, 13, 20) -0.1 (13, 13, 21) prev_q:-2.97, next_step_max_q:-2.88, new_q:-2.97
(13, 13, 21) -0.1 (13, 13, 22) prev_q:-2.88, next_step_max_q:-2.79, new_q:-2.89
(13, 13, 22) -0.1 (13, 13, 22) prev_q:-2.79, next_step_max_q:-2.79, new_q:-2.84
(13, 13, 22) -0.1 (12, 13, 22) prev_q:-2.84, next_step_max_q:-2.66, new_q:-2.80
(12, 13, 22) -0.1 (12, 12, 22) prev_q:-2.66, next_step_max_q:-2.50, new_q:-2.63
